ENTIDAD_RES,FECHA_INGRESO,confirmados,fecha_ingreso,ENTIDAD,CLAVE_ENTIDAD
18,2020-11-26,20,2020-11-26,Nayarit,18
18,2020-11-27,21,2020-11-27,Nayarit,18
18,2020-11-28,12,2020-11-28,Nayarit,18
18,2020-11-29,7,2020-11-29,Nayarit,18
18,2020-11-30,21,2020-11-30,Nayarit,18
18,2020-12-01,21,2020-12-01,Nayarit,18
18,2020-12-02,29,2020-12-02,Nayarit,18
18,2020-12-03,29,2020-12-03,Nayarit,18
18,2020-12-04,16,2020-12-04,Nayarit,18
18,2020-12-05,12,2020-12-05,Nayarit,18
18,2020-12-06,11,2020-12-06,Nayarit,18
18,2020-12-07,23,2020-12-07,Nayarit,18
18,2020-12-08,14,2020-12-08,Nayarit,18
18,2020-12-09,26,2020-12-09,Nayarit,18
18,2020-12-10,20,2020-12-10,Nayarit,18
18,2020-12-11,21,2020-12-11,Nayarit,18
18,2020-12-12,11,2020-12-12,Nayarit,18
18,2020-12-13,8,2020-12-13,Nayarit,18
18,2020-12-14,32,2020-12-14,Nayarit,18
18,2020-12-15,28,2020-12-15,Nayarit,18
18,2020-12-16,15,2020-12-16,Nayarit,18
18,2020-12-17,18,2020-12-17,Nayarit,18
18,2020-12-18,27,2020-12-18,Nayarit,18
18,2020-12-19,10,2020-12-19,Nayarit,18
18,2020-12-20,11,2020-12-20,Nayarit,18
18,2020-12-21,32,2020-12-21,Nayarit,18
18,2020-12-22,20,2020-12-22,Nayarit,18
18,2020-12-23,20,2020-12-23,Nayarit,18
18,2020-12-24,21,2020-12-24,Nayarit,18
18,2020-12-25,9,2020-12-25,Nayarit,18
18,2020-12-26,18,2020-12-26,Nayarit,18
18,2020-12-27,19,2020-12-27,Nayarit,18
18,2020-12-28,46,2020-12-28,Nayarit,18
18,2020-12-29,37,2020-12-29,Nayarit,18
18,2020-12-30,36,2020-12-30,Nayarit,18
18,2020-12-31,28,2020-12-31,Nayarit,18
18,2021-01-01,17,2021-01-01,Nayarit,18
18,2021-01-02,25,2021-01-02,Nayarit,18
18,2021-01-03,23,2021-01-03,Nayarit,18
18,2021-01-04,78,2021-01-04,Nayarit,18
18,2021-01-05,58,2021-01-05,Nayarit,18
18,2021-01-06,50,2021-01-06,Nayarit,18
18,2021-01-07,52,2021-01-07,Nayarit,18
18,2021-01-08,65,2021-01-08,Nayarit,18
18,2021-01-09,43,2021-01-09,Nayarit,18
18,2021-01-10,39,2021-01-10,Nayarit,18
18,2021-01-11,91,2021-01-11,Nayarit,18
18,2021-01-12,76,2021-01-12,Nayarit,18
18,2021-01-13,85,2021-01-13,Nayarit,18
18,2021-01-14,88,2021-01-14,Nayarit,18
18,2021-01-15,52,2021-01-15,Nayarit,18
18,2021-01-16,38,2021-01-16,Nayarit,18
18,2021-01-17,8,2021-01-17,Nayarit,18
18,2021-01-18,1,2021-01-18,Nayarit,18
19,2020-01-13,1,2020-01-13,Nuevo León,19
19,2020-03-10,2,2020-03-10,Nuevo León,19
19,2020-03-11,4,2020-03-11,Nuevo León,19
19,2020-03-13,5,2020-03-13,Nuevo León,19
19,2020-03-14,6,2020-03-14,Nuevo León,19
19,2020-03-16,6,2020-03-16,Nuevo León,19
19,2020-03-17,6,2020-03-17,Nuevo León,19
19,2020-03-18,9,2020-03-18,Nuevo León,19
19,2020-03-19,4,2020-03-19,Nuevo León,19
19,2020-03-20,12,2020-03-20,Nuevo León,19
19,2020-03-21,4,2020-03-21,Nuevo León,19
19,2020-03-22,4,2020-03-22,Nuevo León,19
19,2020-03-23,5,2020-03-23,Nuevo León,19
19,2020-03-24,5,2020-03-24,Nuevo León,19
19,2020-03-26,1,2020-03-26,Nuevo León,19
19,2020-03-27,8,2020-03-27,Nuevo León,19
19,2020-03-28,2,2020-03-28,Nuevo León,19
19,2020-03-29,3,2020-03-29,Nuevo León,19
19,2020-03-30,4,2020-03-30,Nuevo León,19
19,2020-04-02,6,2020-04-02,Nuevo León,19
19,2020-04-03,2,2020-04-03,Nuevo León,19
19,2020-04-04,3,2020-04-04,Nuevo León,19
19,2020-04-05,1,2020-04-05,Nuevo León,19
19,2020-04-06,10,2020-04-06,Nuevo León,19
19,2020-04-07,7,2020-04-07,Nuevo León,19
19,2020-04-08,9,2020-04-08,Nuevo León,19
19,2020-04-09,1,2020-04-09,Nuevo León,19
19,2020-04-10,22,2020-04-10,Nuevo León,19
19,2020-04-11,8,2020-04-11,Nuevo León,19
19,2020-04-12,15,2020-04-12,Nuevo León,19
19,2020-04-13,20,2020-04-13,Nuevo León,19
19,2020-04-14,18,2020-04-14,Nuevo León,19
19,2020-04-15,7,2020-04-15,Nuevo León,19
19,2020-04-16,12,2020-04-16,Nuevo León,19
19,2020-04-17,9,2020-04-17,Nuevo León,19
19,2020-04-18,6,2020-04-18,Nuevo León,19
19,2020-04-19,2,2020-04-19,Nuevo León,19
19,2020-04-20,12,2020-04-20,Nuevo León,19
19,2020-04-21,17,2020-04-21,Nuevo León,19
19,2020-04-22,17,2020-04-22,Nuevo León,19
19,2020-04-23,6,2020-04-23,Nuevo León,19
19,2020-04-24,6,2020-04-24,Nuevo León,19
19,2020-04-25,6,2020-04-25,Nuevo León,19
19,2020-04-26,8,2020-04-26,Nuevo León,19
19,2020-04-27,20,2020-04-27,Nuevo León,19
19,2020-04-28,28,2020-04-28,Nuevo León,19
19,2020-04-29,22,2020-04-29,Nuevo León,19
19,2020-04-30,28,2020-04-30,Nuevo León,19
19,2020-05-01,27,2020-05-01,Nuevo León,19
19,2020-05-02,22,2020-05-02,Nuevo León,19
19,2020-05-03,9,2020-05-03,Nuevo León,19
19,2020-05-04,40,2020-05-04,Nuevo León,19
19,2020-05-05,63,2020-05-05,Nuevo León,19
19,2020-05-06,26,2020-05-06,Nuevo León,19
19,2020-05-07,25,2020-05-07,Nuevo León,19
19,2020-05-08,32,2020-05-08,Nuevo León,19
19,2020-05-09,27,2020-05-09,Nuevo León,19
19,2020-05-10,21,2020-05-10,Nuevo León,19
19,2020-05-11,43,2020-05-11,Nuevo León,19
19,2020-05-12,36,2020-05-12,Nuevo León,19
19,2020-05-13,68,2020-05-13,Nuevo León,19
19,2020-05-14,38,2020-05-14,Nuevo León,19
19,2020-05-15,76,2020-05-15,Nuevo León,19
19,2020-05-16,30,2020-05-16,Nuevo León,19
19,2020-05-17,12,2020-05-17,Nuevo León,19
19,2020-05-18,48,2020-05-18,Nuevo León,19
19,2020-05-19,40,2020-05-19,Nuevo León,19
19,2020-05-20,61,2020-05-20,Nuevo León,19
19,2020-05-21,35,2020-05-21,Nuevo León,19
19,2020-05-22,50,2020-05-22,Nuevo León,19
19,2020-05-23,35,2020-05-23,Nuevo León,19
19,2020-05-24,27,2020-05-24,Nuevo León,19
19,2020-05-25,81,2020-05-25,Nuevo León,19
19,2020-05-26,119,2020-05-26,Nuevo León,19
19,2020-05-27,69,2020-05-27,Nuevo León,19
19,2020-05-28,64,2020-05-28,Nuevo León,19
19,2020-05-29,69,2020-05-29,Nuevo León,19
19,2020-05-30,43,2020-05-30,Nuevo León,19
19,2020-05-31,20,2020-05-31,Nuevo León,19
19,2020-06-01,85,2020-06-01,Nuevo León,19
19,2020-06-02,94,2020-06-02,Nuevo León,19
19,2020-06-03,75,2020-06-03,Nuevo León,19
19,2020-06-04,131,2020-06-04,Nuevo León,19
19,2020-06-05,148,2020-06-05,Nuevo León,19
19,2020-06-06,77,2020-06-06,Nuevo León,19
19,2020-06-07,43,2020-06-07,Nuevo León,19
19,2020-06-08,202,2020-06-08,Nuevo León,19
19,2020-06-09,155,2020-06-09,Nuevo León,19
19,2020-06-10,225,2020-06-10,Nuevo León,19
19,2020-06-11,201,2020-06-11,Nuevo León,19
19,2020-06-12,247,2020-06-12,Nuevo León,19
19,2020-06-13,165,2020-06-13,Nuevo León,19
19,2020-06-14,104,2020-06-14,Nuevo León,19
19,2020-06-15,280,2020-06-15,Nuevo León,19
19,2020-06-16,215,2020-06-16,Nuevo León,19
19,2020-06-17,179,2020-06-17,Nuevo León,19
19,2020-06-18,230,2020-06-18,Nuevo León,19
19,2020-06-19,212,2020-06-19,Nuevo León,19
19,2020-06-20,173,2020-06-20,Nuevo León,19
19,2020-06-21,103,2020-06-21,Nuevo León,19
19,2020-06-22,295,2020-06-22,Nuevo León,19
19,2020-06-23,311,2020-06-23,Nuevo León,19
19,2020-06-24,307,2020-06-24,Nuevo León,19
19,2020-06-25,316,2020-06-25,Nuevo León,19
19,2020-06-26,326,2020-06-26,Nuevo León,19
19,2020-06-27,210,2020-06-27,Nuevo León,19
19,2020-06-28,175,2020-06-28,Nuevo León,19
19,2020-06-29,407,2020-06-29,Nuevo León,19
19,2020-06-30,375,2020-06-30,Nuevo León,19
19,2020-07-01,431,2020-07-01,Nuevo León,19
19,2020-07-02,343,2020-07-02,Nuevo León,19
19,2020-07-03,349,2020-07-03,Nuevo León,19
19,2020-07-04,231,2020-07-04,Nuevo León,19
19,2020-07-05,195,2020-07-05,Nuevo León,19
19,2020-07-06,534,2020-07-06,Nuevo León,19
19,2020-07-07,492,2020-07-07,Nuevo León,19
19,2020-07-08,455,2020-07-08,Nuevo León,19
19,2020-07-09,497,2020-07-09,Nuevo León,19
19,2020-07-10,461,2020-07-10,Nuevo León,19
19,2020-07-11,318,2020-07-11,Nuevo León,19
19,2020-07-12,241,2020-07-12,Nuevo León,19
19,2020-07-13,576,2020-07-13,Nuevo León,19
19,2020-07-14,579,2020-07-14,Nuevo León,19
19,2020-07-15,580,2020-07-15,Nuevo León,19
19,2020-07-16,559,2020-07-16,Nuevo León,19
19,2020-07-17,517,2020-07-17,Nuevo León,19
19,2020-07-18,246,2020-07-18,Nuevo León,19
19,2020-07-19,191,2020-07-19,Nuevo León,19
19,2020-07-20,568,2020-07-20,Nuevo León,19
19,2020-07-21,580,2020-07-21,Nuevo León,19
19,2020-07-22,521,2020-07-22,Nuevo León,19
19,2020-07-23,603,2020-07-23,Nuevo León,19
19,2020-07-24,542,2020-07-24,Nuevo León,19
19,2020-07-25,270,2020-07-25,Nuevo León,19
19,2020-07-26,134,2020-07-26,Nuevo León,19
19,2020-07-27,214,2020-07-27,Nuevo León,19
19,2020-07-28,363,2020-07-28,Nuevo León,19
19,2020-07-29,295,2020-07-29,Nuevo León,19
19,2020-07-30,348,2020-07-30,Nuevo León,19
19,2020-07-31,338,2020-07-31,Nuevo León,19
19,2020-08-01,124,2020-08-01,Nuevo León,19
19,2020-08-02,107,2020-08-02,Nuevo León,19
19,2020-08-03,368,2020-08-03,Nuevo León,19
19,2020-08-04,412,2020-08-04,Nuevo León,19
19,2020-08-05,375,2020-08-05,Nuevo León,19
19,2020-08-06,360,2020-08-06,Nuevo León,19
19,2020-08-07,404,2020-08-07,Nuevo León,19
19,2020-08-08,208,2020-08-08,Nuevo León,19
19,2020-08-09,156,2020-08-09,Nuevo León,19
19,2020-08-10,381,2020-08-10,Nuevo León,19
19,2020-08-11,373,2020-08-11,Nuevo León,19
19,2020-08-12,367,2020-08-12,Nuevo León,19
19,2020-08-13,408,2020-08-13,Nuevo León,19
19,2020-08-14,351,2020-08-14,Nuevo León,19
19,2020-08-15,196,2020-08-15,Nuevo León,19
19,2020-08-16,156,2020-08-16,Nuevo León,19
19,2020-08-17,431,2020-08-17,Nuevo León,19
19,2020-08-18,386,2020-08-18,Nuevo León,19
19,2020-08-19,417,2020-08-19,Nuevo León,19
19,2020-08-20,396,2020-08-20,Nuevo León,19
19,2020-08-21,331,2020-08-21,Nuevo León,19
19,2020-08-22,224,2020-08-22,Nuevo León,19
19,2020-08-23,147,2020-08-23,Nuevo León,19
19,2020-08-24,410,2020-08-24,Nuevo León,19
19,2020-08-25,533,2020-08-25,Nuevo León,19
19,2020-08-26,544,2020-08-26,Nuevo León,19
19,2020-08-27,504,2020-08-27,Nuevo León,19
19,2020-08-28,527,2020-08-28,Nuevo León,19
19,2020-08-29,235,2020-08-29,Nuevo León,19
19,2020-08-30,151,2020-08-30,Nuevo León,19
19,2020-08-31,416,2020-08-31,Nuevo León,19
19,2020-09-01,473,2020-09-01,Nuevo León,19
19,2020-09-02,477,2020-09-02,Nuevo León,19
19,2020-09-03,476,2020-09-03,Nuevo León,19
19,2020-09-04,454,2020-09-04,Nuevo León,19
19,2020-09-05,165,2020-09-05,Nuevo León,19
19,2020-09-06,138,2020-09-06,Nuevo León,19
19,2020-09-07,412,2020-09-07,Nuevo León,19
19,2020-09-08,516,2020-09-08,Nuevo León,19
19,2020-09-09,491,2020-09-09,Nuevo León,19
19,2020-09-10,340,2020-09-10,Nuevo León,19
19,2020-09-11,352,2020-09-11,Nuevo León,19
19,2020-09-12,177,2020-09-12,Nuevo León,19
19,2020-09-13,120,2020-09-13,Nuevo León,19
19,2020-09-14,482,2020-09-14,Nuevo León,19
19,2020-09-15,286,2020-09-15,Nuevo León,19
19,2020-09-16,196,2020-09-16,Nuevo León,19
19,2020-09-17,513,2020-09-17,Nuevo León,19
19,2020-09-18,525,2020-09-18,Nuevo León,19
19,2020-09-19,203,2020-09-19,Nuevo León,19
19,2020-09-20,141,2020-09-20,Nuevo León,19
19,2020-09-21,541,2020-09-21,Nuevo León,19
19,2020-09-22,518,2020-09-22,Nuevo León,19
19,2020-09-23,468,2020-09-23,Nuevo León,19
19,2020-09-24,459,2020-09-24,Nuevo León,19
19,2020-09-25,430,2020-09-25,Nuevo León,19
19,2020-09-26,208,2020-09-26,Nuevo León,19
19,2020-09-27,144,2020-09-27,Nuevo León,19
19,2020-09-28,574,2020-09-28,Nuevo León,19
19,2020-09-29,528,2020-09-29,Nuevo León,19
19,2020-09-30,384,2020-09-30,Nuevo León,19
19,2020-10-01,390,2020-10-01,Nuevo León,19
19,2020-10-02,395,2020-10-02,Nuevo León,19
19,2020-10-03,221,2020-10-03,Nuevo León,19
19,2020-10-04,142,2020-10-04,Nuevo León,19
19,2020-10-05,492,2020-10-05,Nuevo León,19
19,2020-10-06,579,2020-10-06,Nuevo León,19
19,2020-10-07,527,2020-10-07,Nuevo León,19
19,2020-10-08,489,2020-10-08,Nuevo León,19
19,2020-10-09,570,2020-10-09,Nuevo León,19
19,2020-10-10,269,2020-10-10,Nuevo León,19
19,2020-10-11,198,2020-10-11,Nuevo León,19
19,2020-10-12,662,2020-10-12,Nuevo León,19
19,2020-10-13,598,2020-10-13,Nuevo León,19
19,2020-10-14,557,2020-10-14,Nuevo León,19
19,2020-10-15,521,2020-10-15,Nuevo León,19
19,2020-10-16,566,2020-10-16,Nuevo León,19
19,2020-10-17,276,2020-10-17,Nuevo León,19
19,2020-10-18,177,2020-10-18,Nuevo León,19
19,2020-10-19,546,2020-10-19,Nuevo León,19
19,2020-10-20,554,2020-10-20,Nuevo León,19
19,2020-10-21,546,2020-10-21,Nuevo León,19
19,2020-10-22,454,2020-10-22,Nuevo León,19
19,2020-10-23,506,2020-10-23,Nuevo León,19
19,2020-10-24,255,2020-10-24,Nuevo León,19
19,2020-10-25,170,2020-10-25,Nuevo León,19
19,2020-10-26,529,2020-10-26,Nuevo León,19
19,2020-10-27,504,2020-10-27,Nuevo León,19
19,2020-10-28,443,2020-10-28,Nuevo León,19
19,2020-10-29,492,2020-10-29,Nuevo León,19
19,2020-10-30,451,2020-10-30,Nuevo León,19
19,2020-10-31,217,2020-10-31,Nuevo León,19
19,2020-11-01,152,2020-11-01,Nuevo León,19
19,2020-11-02,476,2020-11-02,Nuevo León,19
19,2020-11-03,557,2020-11-03,Nuevo León,19
19,2020-11-04,527,2020-11-04,Nuevo León,19
19,2020-11-05,606,2020-11-05,Nuevo León,19
19,2020-11-06,817,2020-11-06,Nuevo León,19
19,2020-11-07,410,2020-11-07,Nuevo León,19
19,2020-11-08,276,2020-11-08,Nuevo León,19
19,2020-11-09,646,2020-11-09,Nuevo León,19
19,2020-11-10,657,2020-11-10,Nuevo León,19
19,2020-11-11,657,2020-11-11,Nuevo León,19
19,2020-11-12,640,2020-11-12,Nuevo León,19
19,2020-11-13,636,2020-11-13,Nuevo León,19
19,2020-11-14,378,2020-11-14,Nuevo León,19
19,2020-11-15,299,2020-11-15,Nuevo León,19
19,2020-11-16,256,2020-11-16,Nuevo León,19
19,2020-11-17,601,2020-11-17,Nuevo León,19
19,2020-11-18,521,2020-11-18,Nuevo León,19
19,2020-11-19,581,2020-11-19,Nuevo León,19
19,2020-11-20,594,2020-11-20,Nuevo León,19
19,2020-11-21,293,2020-11-21,Nuevo León,19
19,2020-11-22,184,2020-11-22,Nuevo León,19
19,2020-11-23,534,2020-11-23,Nuevo León,19
19,2020-11-24,517,2020-11-24,Nuevo León,19
19,2020-11-25,517,2020-11-25,Nuevo León,19
19,2020-11-26,568,2020-11-26,Nuevo León,19
19,2020-11-27,477,2020-11-27,Nuevo León,19
19,2020-11-28,306,2020-11-28,Nuevo León,19
19,2020-11-29,156,2020-11-29,Nuevo León,19
19,2020-11-30,522,2020-11-30,Nuevo León,19
19,2020-12-01,503,2020-12-01,Nuevo León,19
19,2020-12-02,411,2020-12-02,Nuevo León,19
19,2020-12-03,406,2020-12-03,Nuevo León,19
19,2020-12-04,401,2020-12-04,Nuevo León,19
19,2020-12-05,212,2020-12-05,Nuevo León,19
19,2020-12-06,121,2020-12-06,Nuevo León,19
19,2020-12-07,462,2020-12-07,Nuevo León,19
19,2020-12-08,577,2020-12-08,Nuevo León,19
19,2020-12-09,606,2020-12-09,Nuevo León,19
19,2020-12-10,559,2020-12-10,Nuevo León,19
19,2020-12-11,637,2020-12-11,Nuevo León,19
19,2020-12-12,338,2020-12-12,Nuevo León,19
19,2020-12-13,239,2020-12-13,Nuevo León,19
19,2020-12-14,672,2020-12-14,Nuevo León,19
19,2020-12-15,718,2020-12-15,Nuevo León,19
19,2020-12-16,556,2020-12-16,Nuevo León,19
19,2020-12-17,581,2020-12-17,Nuevo León,19
19,2020-12-18,459,2020-12-18,Nuevo León,19
19,2020-12-19,249,2020-12-19,Nuevo León,19
19,2020-12-20,201,2020-12-20,Nuevo León,19
19,2020-12-21,651,2020-12-21,Nuevo León,19
19,2020-12-22,675,2020-12-22,Nuevo León,19
19,2020-12-23,544,2020-12-23,Nuevo León,19
19,2020-12-24,526,2020-12-24,Nuevo León,19
19,2020-12-25,172,2020-12-25,Nuevo León,19
19,2020-12-26,302,2020-12-26,Nuevo León,19
19,2020-12-27,241,2020-12-27,Nuevo León,19
19,2020-12-28,698,2020-12-28,Nuevo León,19
19,2020-12-29,816,2020-12-29,Nuevo León,19
19,2020-12-30,783,2020-12-30,Nuevo León,19
19,2020-12-31,820,2020-12-31,Nuevo León,19
19,2021-01-01,134,2021-01-01,Nuevo León,19
19,2021-01-02,440,2021-01-02,Nuevo León,19
19,2021-01-03,356,2021-01-03,Nuevo León,19
19,2021-01-04,937,2021-01-04,Nuevo León,19
19,2021-01-05,1150,2021-01-05,Nuevo León,19
19,2021-01-06,947,2021-01-06,Nuevo León,19
19,2021-01-07,848,2021-01-07,Nuevo León,19
19,2021-01-08,800,2021-01-08,Nuevo León,19
19,2021-01-09,440,2021-01-09,Nuevo León,19
19,2021-01-10,244,2021-01-10,Nuevo León,19
19,2021-01-11,663,2021-01-11,Nuevo León,19
19,2021-01-12,636,2021-01-12,Nuevo León,19
19,2021-01-13,580,2021-01-13,Nuevo León,19
19,2021-01-14,846,2021-01-14,Nuevo León,19
19,2021-01-15,692,2021-01-15,Nuevo León,19
19,2021-01-16,230,2021-01-16,Nuevo León,19
19,2021-01-17,57,2021-01-17,Nuevo León,19
19,2021-01-18,2,2021-01-18,Nuevo León,19
20,2020-03-13,2,2020-03-13,Oaxaca,20
20,2020-03-19,1,2020-03-19,Oaxaca,20
20,2020-03-20,1,2020-03-20,Oaxaca,20
20,2020-03-21,1,2020-03-21,Oaxaca,20
20,2020-03-22,1,2020-03-22,Oaxaca,20
20,2020-03-23,2,2020-03-23,Oaxaca,20
20,2020-03-24,1,2020-03-24,Oaxaca,20
20,2020-03-25,3,2020-03-25,Oaxaca,20
20,2020-03-26,3,2020-03-26,Oaxaca,20
20,2020-03-27,1,2020-03-27,Oaxaca,20
20,2020-03-28,1,2020-03-28,Oaxaca,20
20,2020-03-29,2,2020-03-29,Oaxaca,20
20,2020-03-30,2,2020-03-30,Oaxaca,20
20,2020-03-31,6,2020-03-31,Oaxaca,20
20,2020-04-01,1,2020-04-01,Oaxaca,20
20,2020-04-03,3,2020-04-03,Oaxaca,20
20,2020-04-04,2,2020-04-04,Oaxaca,20
20,2020-04-05,2,2020-04-05,Oaxaca,20
20,2020-04-06,5,2020-04-06,Oaxaca,20
20,2020-04-08,5,2020-04-08,Oaxaca,20
20,2020-04-09,1,2020-04-09,Oaxaca,20
20,2020-04-10,2,2020-04-10,Oaxaca,20
20,2020-04-11,2,2020-04-11,Oaxaca,20
20,2020-04-12,2,2020-04-12,Oaxaca,20
20,2020-04-13,5,2020-04-13,Oaxaca,20
20,2020-04-14,4,2020-04-14,Oaxaca,20
20,2020-04-15,7,2020-04-15,Oaxaca,20
20,2020-04-16,5,2020-04-16,Oaxaca,20
20,2020-04-17,8,2020-04-17,Oaxaca,20
20,2020-04-18,6,2020-04-18,Oaxaca,20
20,2020-04-19,3,2020-04-19,Oaxaca,20
20,2020-04-20,6,2020-04-20,Oaxaca,20
20,2020-04-21,4,2020-04-21,Oaxaca,20
20,2020-04-22,9,2020-04-22,Oaxaca,20
20,2020-04-23,8,2020-04-23,Oaxaca,20
20,2020-04-24,15,2020-04-24,Oaxaca,20
20,2020-04-25,7,2020-04-25,Oaxaca,20
20,2020-04-26,13,2020-04-26,Oaxaca,20
20,2020-04-27,10,2020-04-27,Oaxaca,20
20,2020-04-28,18,2020-04-28,Oaxaca,20
20,2020-04-29,12,2020-04-29,Oaxaca,20
20,2020-04-30,12,2020-04-30,Oaxaca,20
20,2020-05-01,15,2020-05-01,Oaxaca,20
20,2020-05-02,10,2020-05-02,Oaxaca,20
20,2020-05-03,15,2020-05-03,Oaxaca,20
20,2020-05-04,24,2020-05-04,Oaxaca,20
20,2020-05-05,34,2020-05-05,Oaxaca,20
20,2020-05-06,25,2020-05-06,Oaxaca,20
20,2020-05-07,25,2020-05-07,Oaxaca,20
20,2020-05-08,23,2020-05-08,Oaxaca,20
20,2020-05-09,15,2020-05-09,Oaxaca,20
20,2020-05-10,29,2020-05-10,Oaxaca,20
20,2020-05-11,56,2020-05-11,Oaxaca,20
20,2020-05-12,66,2020-05-12,Oaxaca,20
20,2020-05-13,69,2020-05-13,Oaxaca,20
20,2020-05-14,66,2020-05-14,Oaxaca,20
20,2020-05-15,79,2020-05-15,Oaxaca,20
20,2020-05-16,65,2020-05-16,Oaxaca,20
20,2020-05-17,17,2020-05-17,Oaxaca,20
20,2020-05-18,122,2020-05-18,Oaxaca,20
20,2020-05-19,74,2020-05-19,Oaxaca,20
20,2020-05-20,79,2020-05-20,Oaxaca,20
20,2020-05-21,103,2020-05-21,Oaxaca,20
20,2020-05-22,84,2020-05-22,Oaxaca,20
20,2020-05-23,83,2020-05-23,Oaxaca,20
20,2020-05-24,39,2020-05-24,Oaxaca,20
20,2020-05-25,107,2020-05-25,Oaxaca,20
20,2020-05-26,81,2020-05-26,Oaxaca,20
20,2020-05-27,91,2020-05-27,Oaxaca,20
20,2020-05-28,128,2020-05-28,Oaxaca,20
20,2020-05-29,121,2020-05-29,Oaxaca,20
20,2020-05-30,116,2020-05-30,Oaxaca,20
20,2020-05-31,48,2020-05-31,Oaxaca,20
20,2020-06-01,152,2020-06-01,Oaxaca,20
20,2020-06-02,163,2020-06-02,Oaxaca,20
20,2020-06-03,147,2020-06-03,Oaxaca,20
20,2020-06-04,194,2020-06-04,Oaxaca,20
20,2020-06-05,185,2020-06-05,Oaxaca,20
20,2020-06-06,159,2020-06-06,Oaxaca,20
20,2020-06-07,55,2020-06-07,Oaxaca,20
20,2020-06-08,186,2020-06-08,Oaxaca,20
20,2020-06-09,160,2020-06-09,Oaxaca,20
20,2020-06-10,174,2020-06-10,Oaxaca,20
20,2020-06-11,156,2020-06-11,Oaxaca,20
20,2020-06-12,153,2020-06-12,Oaxaca,20
20,2020-06-13,160,2020-06-13,Oaxaca,20
20,2020-06-14,74,2020-06-14,Oaxaca,20
20,2020-06-15,198,2020-06-15,Oaxaca,20
20,2020-06-16,157,2020-06-16,Oaxaca,20
20,2020-06-17,191,2020-06-17,Oaxaca,20
20,2020-06-18,177,2020-06-18,Oaxaca,20
20,2020-06-19,177,2020-06-19,Oaxaca,20
20,2020-06-20,140,2020-06-20,Oaxaca,20
20,2020-06-21,51,2020-06-21,Oaxaca,20
20,2020-06-22,212,2020-06-22,Oaxaca,20
20,2020-06-23,191,2020-06-23,Oaxaca,20
20,2020-06-24,171,2020-06-24,Oaxaca,20
20,2020-06-25,188,2020-06-25,Oaxaca,20
20,2020-06-26,190,2020-06-26,Oaxaca,20
20,2020-06-27,142,2020-06-27,Oaxaca,20
20,2020-06-28,82,2020-06-28,Oaxaca,20
20,2020-06-29,194,2020-06-29,Oaxaca,20
20,2020-06-30,187,2020-06-30,Oaxaca,20
20,2020-07-01,229,2020-07-01,Oaxaca,20
20,2020-07-02,215,2020-07-02,Oaxaca,20
20,2020-07-03,213,2020-07-03,Oaxaca,20
20,2020-07-04,171,2020-07-04,Oaxaca,20
20,2020-07-05,57,2020-07-05,Oaxaca,20
20,2020-07-06,268,2020-07-06,Oaxaca,20
20,2020-07-07,236,2020-07-07,Oaxaca,20
20,2020-07-08,207,2020-07-08,Oaxaca,20
20,2020-07-09,173,2020-07-09,Oaxaca,20
20,2020-07-10,202,2020-07-10,Oaxaca,20
20,2020-07-11,123,2020-07-11,Oaxaca,20
20,2020-07-12,64,2020-07-12,Oaxaca,20
20,2020-07-13,179,2020-07-13,Oaxaca,20
20,2020-07-14,208,2020-07-14,Oaxaca,20
20,2020-07-15,160,2020-07-15,Oaxaca,20
20,2020-07-16,181,2020-07-16,Oaxaca,20
20,2020-07-17,180,2020-07-17,Oaxaca,20
20,2020-07-18,121,2020-07-18,Oaxaca,20
20,2020-07-19,69,2020-07-19,Oaxaca,20
20,2020-07-20,200,2020-07-20,Oaxaca,20
20,2020-07-21,178,2020-07-21,Oaxaca,20
20,2020-07-22,177,2020-07-22,Oaxaca,20
20,2020-07-23,159,2020-07-23,Oaxaca,20
20,2020-07-24,165,2020-07-24,Oaxaca,20
20,2020-07-25,123,2020-07-25,Oaxaca,20
20,2020-07-26,58,2020-07-26,Oaxaca,20
20,2020-07-27,175,2020-07-27,Oaxaca,20
20,2020-07-28,151,2020-07-28,Oaxaca,20
20,2020-07-29,170,2020-07-29,Oaxaca,20
20,2020-07-30,140,2020-07-30,Oaxaca,20
20,2020-07-31,146,2020-07-31,Oaxaca,20
20,2020-08-01,80,2020-08-01,Oaxaca,20
20,2020-08-02,38,2020-08-02,Oaxaca,20
20,2020-08-03,143,2020-08-03,Oaxaca,20
20,2020-08-04,174,2020-08-04,Oaxaca,20
20,2020-08-05,142,2020-08-05,Oaxaca,20
20,2020-08-06,116,2020-08-06,Oaxaca,20
20,2020-08-07,101,2020-08-07,Oaxaca,20
20,2020-08-08,102,2020-08-08,Oaxaca,20
20,2020-08-09,28,2020-08-09,Oaxaca,20
20,2020-08-10,131,2020-08-10,Oaxaca,20
20,2020-08-11,112,2020-08-11,Oaxaca,20
20,2020-08-12,122,2020-08-12,Oaxaca,20
20,2020-08-13,135,2020-08-13,Oaxaca,20
20,2020-08-14,122,2020-08-14,Oaxaca,20
20,2020-08-15,95,2020-08-15,Oaxaca,20
20,2020-08-16,31,2020-08-16,Oaxaca,20
20,2020-08-17,122,2020-08-17,Oaxaca,20
20,2020-08-18,135,2020-08-18,Oaxaca,20
20,2020-08-19,95,2020-08-19,Oaxaca,20
